dr_no;date_rptd;date_occ;time_occ;area;area_name;rpt_dist_no;part_1_2;crm_cd;crm_cd_desc;mocodes;vict_age;vict_sex;vict_descent;premis_cd;premis_desc;weapon_used_cd;weapon_desc;status;status_desc;crm_cd_1;crm_cd_2;crm_cd_3;crm_cd_4;location;cross_street;lat;lon
200207334;03/05/2020 12:00:00 AM;03/05/2020 12:00:00 AM;945;2;Rampart;251;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT;1402 0445 0443 0361 0432 0913;26;F;W;121;YARD (RESIDENTIAL/BUSINESS);218;OTHER CUTTING INSTRUMENT;AA;Adult Arrest;230;998;;;600 S  RAMPART                      BL;;34.0619;-118.2817
200810736;06/17/2020 12:00:00 AM;06/17/2020 12:00:00 AM;1100;8;West LA;889;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER);1822 0325 0344 1309 2028 0104 1420;0;X;X;404;DEPARTMENT STORE;;;IC;Invest Cont;442;;;;1800 S  LA CIENEGA                   BL;;34.0425;-118.3818
200214450;08/31/2020 12:00:00 AM;08/31/2020 12:00:00 AM;1900;2;Rampart;217;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT;0555 0416 0446 2002 0602 0445 0913;26;M;H;501;SINGLE FAMILY DWELLING;500;UNKNOWN WEAPON/OTHER WEAPON;AA;Adult Arrest;230;;;;1900    SANTA YNEZ                   ST;;34.0748;-118.2633
200116611;08/18/2020 12:00:00 AM;08/18/2020 12:00:00 AM;1019;1;Central;111;1;440;THEFT PLAIN - PETTY ($950 & UNDER);0344 0394 1822;29;M;W;108;PARKING LOT;;;IC;Invest Cont;440;;;;500 N  FIGUEROA                     ST;;34.0615;-118.247
200409087;05/21/2020 12:00:00 AM;05/21/2020 12:00:00 AM;1145;4;Hollenbeck;411;1;520;VEHICLE - ATTEMPT STOLEN;0329 1302 0344;53;M;H;101;STREET;;;IC;Invest Cont;520;;;;AVENUE 19;HUMBOLDT                     ST;34.0761;-118.2238
200219162;12/30/2020 12:00:00 AM;12/30/2020 12:00:00 AM;1800;2;Rampart;246;2;625;OTHER ASSAULT;1822 0416 0446;51;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont;625;;;;500 S  WESTLAKE                     AV;;34.0599;-118.2731
200708152;04/10/2020 12:00:00 AM;04/06/2020 12:00:00 AM;1100;7;Wilshire;778;1;310;BURGLARY;2204 1501 1402;46;M;H;720;JUNIOR HIGH SCHOOL;;;IC;Invest Cont;310;;;;4000 W  JOHNNIE COCHRAN VISTA;;34.0425;-118.3258
200311548;05/18/2020 12:00:00 AM;05/18/2020 12:00:00 AM;1805;3;Southwest;316;2;624;BATTERY - SIMPLE ASSAULT;0913 0416 0446 1309 1210;21;F;B;501;SINGLE FAMILY DWELLING;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont;624;;;;2500    LA SALLE                     AV;;34.0337;-118.3058
201005964;02/14/2020 12:00:00 AM;02/14/2020 12:00:00 AM;1400;10;West Valley;1067;2;626;INTIMATE PARTNER - SIMPLE ASSAULT;2000 1813 0913 0448 2038 0421;46;F;W;730;SYNAGOGUE/TEMPLE;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;626;;;;ENCINO;VENTURA                      BL;34.1633;-118.5142
200908511;04/16/2020 12:00:00 AM;04/16/2020 12:00:00 AM;146;9;Van Nuys;909;2;900;VIOLATION OF COURT ORDER;2038;56;F;H;501;SINGLE FAMILY DWELLING;;;AO;Adult Other;900;;;;13900    COHASSET                     ST;;34.2066;-118.439
201111198;07/07/2020 12:00:00 AM;07/05/2020 12:00:00 AM;2200;11;Northeast;1141;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);;0;;;101;STREET;;;IC;Invest Cont;420;;;;1800 N  BERENDO                      ST;;34.1036;-118.2946
200905138;01/27/2020 12:00:00 AM;01/23/2020 12:00:00 AM;2315;9;Van Nuys;915;1;310;BURGLARY;0344 1420;21;F;H;704;ELEMENTARY SCHOOL;;;IC;Invest Cont;310;;;;6900    VAN NUYS                     BL;;34.1961;-118.4487
200619483;12/20/2020 12:00:00 AM;12/20/2020 12:00:00 AM;1530;6;Hollywood;625;1;510;VEHICLE - STOLEN;;0;;;102;SIDEWALK;;;IC;Invest Cont;510;;;;2000 N  HIGHLAND                     AV;;34.1069;-118.3375
200114122;06/29/2020 12:00:00 AM;06/29/2020 12:00:00 AM;915;1;Central;159;1;330;BURGLARY FROM VEHICLE;344;23;M;W;103;ALLEY;;;IC;Invest Cont;330;;;;1300    WILLOW                       ST;;34.0392;-118.2328
200814494;09/24/2020 12:00:00 AM;08/09/2020 12:00:00 AM;1340;8;West LA;825;2;354;THEFT OF IDENTITY;0100 0929;49;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont;354;;;;200 S  ANITA                        AV;;34.0549;-118.4828
200617494;11/01/2020 12:00:00 AM;11/01/2020 12:00:00 AM;2030;6;Hollywood;647;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT;1822 0906 0400 0334 1100 0430 1402;23;M;B;101;STREET;102;HAND GUN;AO;Adult Other;230;998;;;SELMA;ARGYLE;34.0998;-118.3244
200708940;05/05/2020 12:00:00 AM;05/05/2020 12:00:00 AM;1338;7;Wilshire;705;1;440;THEFT PLAIN - PETTY ($950 & UNDER);0344 1822;16;M;W;102;SIDEWALK;;;IC;Invest Cont;440;480;;;800 N  LA BREA                      AV;;34.0846;-118.3464
200414711;11/08/2020 12:00:00 AM;11/08/2020 12:00:00 AM;130;4;Hollenbeck;467;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;400    EUCLID                       AV;;34.0387;-118.2079
200320732;11/22/2020 12:00:00 AM;11/22/2020 12:00:00 AM;1030;3;Southwest;311;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;5600 W  JEFFERSON                    BL;;34.0261;-118.366
201016395;12/24/2020 12:00:00 AM;11/15/2020 12:00:00 AM;1200;10;West Valley;1015;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0913 1202 1702 1818;84;M;W;501;SINGLE FAMILY DWELLING;;;AO;Adult Other;341;;;;7300    DARBY                        PL;;34.2035;-118.5326
200214057;08/21/2020 12:00:00 AM;08/21/2020 12:00:00 AM;2110;2;Rampart;245;1;210;ROBBERY;0906 0432 0342 0337 0334 0344 1822 0305 0444 0411;45;M;H;109;PARK/PLAYGROUND;215;MACHETE;IC;Invest Cont;210;;;;2200 W  6TH                          ST;;34.0601;-118.2761
200708195;04/11/2020 12:00:00 AM;04/11/2020 12:00:00 AM;2240;7;Wilshire;773;2;237;CHILD NEGLECT (SEE 300 W.I.C.);1258 0553 2002;8;F;B;101;STREET;;;AA;Adult Arrest;237;;;;WASHINGTON                   BL;COCHRAN                      PL;34.0414;-118.3549
201109398;05/15/2020 12:00:00 AM;05/10/2020 12:00:00 AM;1930;11;Northeast;1145;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);344;27;F;W;101;STREET;;;IC;Invest Cont;420;;;;2700    GLENDALE                     BL;;34.1066;-118.2624
200917585;11/23/2020 12:00:00 AM;11/22/2020 12:00:00 AM;1745;9;Van Nuys;935;2;624;BATTERY - SIMPLE ASSAULT;1202 0416;73;M;W;501;SINGLE FAMILY DWELLING;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;624;;;;14100    FRIAR                        ST;;34.1857;-118.4443
200106723;02/09/2020 12:00:00 AM;02/08/2020 12:00:00 AM;2200;1;Central;185;1;330;BURGLARY FROM VEHICLE;1822 1307 0329 1609 0344;32;M;B;101;STREET;;;IC;Invest Cont;330;;;;12TH;MAIN;34.0373;-118.2588
200705916;02/10/2020 12:00:00 AM;02/06/2020 12:00:00 AM;1800;7;Wilshire;743;2;946;OTHER MISCELLANEOUS CRIME;0500 1501 1906 0513;19;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont;946;;;;900 S  FAIRFAX                      AV;;34.0601;-118.3629
201113978;09/25/2020 12:00:00 AM;09/20/2020 12:00:00 AM;1710;11;Northeast;1144;1;330;BURGLARY FROM VEHICLE;1307 0344 0329;47;F;K;101;STREET;;;IC;Invest Cont;330;;;;2100 W  SILVER LAKE                  DR;;34.097;-118.2665
200606682;02/22/2020 12:00:00 AM;02/19/2020 12:00:00 AM;1100;6;Hollywood;635;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS);0329 0913 2004;56;F;W;501;SINGLE FAMILY DWELLING;;;IC;Invest Cont;740;;;;2100    FAIRFIELD                    AV;;34.1098;-118.3344
200207600;03/11/2020 12:00:00 AM;03/11/2020 12:00:00 AM;1600;2;Rampart;257;1;440;THEFT PLAIN - PETTY ($950 & UNDER);0344 1218 2032;50;M;H;222;LAUNDROMAT;;;IC;Invest Cont;440;;;;1400 W  6TH                          ST;;34.0562;-118.2673
200808738;04/27/2020 12:00:00 AM;04/24/2020 12:00:00 AM;1600;8;West LA;892;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;11500    GATEWAY                      BL;;34.0328;-118.442
200411232;07/27/2020 12:00:00 AM;07/27/2020 12:00:00 AM;550;4;Hollenbeck;479;2;624;BATTERY - SIMPLE ASSAULT;0416 0444 0913;0;F;X;108;PARKING LOT;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont;624;;;;1000 S  INDIANA                      ST;;34.0248;-118.1956
201113065;08/30/2020 12:00:00 AM;08/30/2020 12:00:00 AM;1100;11;Northeast;1184;1;310;BURGLARY;0344 1606;46;M;W;707;GARAGE/CARPORT;;;IC;Invest Cont;310;;;;1300    DOUGLAS                      ST;;34.0744;-118.2516
200808100;04/08/2020 12:00:00 AM;04/05/2020 12:00:00 AM;2100;8;West LA;842;1;510;VEHICLE - STOLEN;;0;;;707;GARAGE/CARPORT;;;AA;Adult Arrest;510;;;;11700    OHIO                         AV;;34.0465;-118.4588
200209618;04/30/2020 12:00:00 AM;04/30/2020 12:00:00 AM;1100;2;Rampart;246;2;623;BATTERY POLICE (SIMPLE);1212 0401 2004 0910;19;X;X;904;MTA - RED LINE - WESTLAKE/MACARTHUR PARK;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;623;;;;600 S  ALVARADO                     ST;;34.0596;-118.2749
200710038;06/05/2020 12:00:00 AM;06/04/2020 12:00:00 AM;2100;7;Wilshire;775;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);;0;;;101;STREET;;;IC;Invest Cont;420;;;;4600    MASCOT                       ST;;34.0409;-118.3408
201212842;05/15/2020 12:00:00 AM;05/15/2020 12:00:00 AM;1600;12;77th Street;1245;1;210;ROBBERY;0334 0355 0443 0344 1822 0853;39;M;H;101;STREET;306;ROCK/THROWN OBJECT;IC;Invest Cont;210;;;;DENKER;GAGE;33.9824;-118.3046
201225085;11/24/2020 12:00:00 AM;11/21/2020 12:00:00 AM;1300;12;77th Street;1249;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);;0;;;101;STREET;;;IC;Invest Cont;420;;;;600 W  62ND                         ST;;33.9832;-118.2856
201224109;11/08/2020 12:00:00 AM;11/08/2020 12:00:00 AM;1200;12;77th Street;1265;2;625;OTHER ASSAULT;0400 0603 0913;58;M;B;121;YARD (RESIDENTIAL/BUSINESS);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont;625;;;;8300    BUDLONG                      AV;;33.9627;-118.2959
200111223;05/02/2020 12:00:00 AM;05/01/2020 12:00:00 AM;1500;1;Central;182;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);;0;;;101;STREET;;;IC;Invest Cont;420;;;;1100 S  HOPE                         ST;;34.0423;-118.2631
200108404;03/04/2020 12:00:00 AM;03/04/2020 12:00:00 AM;435;1;Central;119;2;624;BATTERY - SIMPLE ASSAULT;2004 0400 0416 2021 1822 0910 1236;22;F;H;252;COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.);500;UNKNOWN WEAPON/OTHER WEAPON;AO;Adult Other;624;;;;800 N  ALAMEDA                      ST;;34.0563;-118.2374
200113365;06/13/2020 12:00:00 AM;06/13/2020 12:00:00 AM;645;1;Central;166;1;210;ROBBERY;2004 0416 0344 1822 1218;51;M;B;102;SIDEWALK;308;STICK;IC;Invest Cont;210;;;;6TH;SAN PEDRO;34.0423;-118.2452
201106874;03/04/2020 12:00:00 AM;03/04/2020 12:00:00 AM;1130;11;Northeast;1135;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;344;27;F;W;101;STREET;;;IC;Invest Cont;341;;;;3400    VERDUGO                      RD;;34.1137;-118.2353
200716649;12/02/2020 12:00:00 AM;12/02/2020 12:00:00 AM;2015;7;Wilshire;758;1;440;THEFT PLAIN - PETTY ($950 & UNDER);344;55;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont;440;;;;1200    WEST                         BL;;34.0502;-118.3331
200614715;08/30/2020 12:00:00 AM;08/29/2020 12:00:00 AM;2200;6;Hollywood;647;1;480;BIKE - STOLEN;0344 1822;43;M;P;121;YARD (RESIDENTIAL/BUSINESS);;;IC;Invest Cont;480;;;;5800    CARLTON                      WY;;34.1003;-118.3166
200311389;05/16/2020 12:00:00 AM;05/16/2020 12:00:00 AM;425;3;Southwest;318;2;624;BATTERY - SIMPLE ASSAULT;0371 0416 0446 1206 1822;20;M;H;102;SIDEWALK;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont;624;;;;25TH                         ST;VERMONT                      AV;34.0336;-118.2915
200105960;01/29/2020 12:00:00 AM;01/29/2020 12:00:00 AM;1346;1;Central;157;2;900;VIOLATION OF COURT ORDER;1501;48;M;F;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont;900;;;;500 S  SAN PEDRO                    ST;;34.0442;-118.2439
200605772;02/06/2020 12:00:00 AM;02/06/2020 12:00:00 AM;1000;6;Hollywood;646;2;624;BATTERY - SIMPLE ASSAULT;1202 0400 0444 0913 1810;68;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;624;;;;1600 N  IVAR                         AV;;34.0998;-118.3282
201209554;03/21/2020 12:00:00 AM;03/21/2020 12:00:00 AM;1830;12;77th Street;1263;1;350;THEFT, PERSON;1822 0344 0346 0390 0910;27;F;H;801;MTA BUS;;;IC;Invest Cont;350;;;;WESTERN                      AV;79TH                         ST;33.9673;-118.309
200610590;05/25/2020 12:00:00 AM;05/25/2020 12:00:00 AM;108;6;Hollywood;677;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT;2000 1414 0400 0416 0401 0913;27;F;W;501;SINGLE FAMILY DWELLING;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;236;;;;5300    MONROE                       ST;;34.0858;-118.3118
200204264;01/06/2020 12:00:00 AM;01/06/2020 12:00:00 AM;1340;2;Rampart;269;2;901;VIOLATION OF RESTRAINING ORDER;2038 1309 1817;33;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AO;Adult Other;901;;;;700 S  BIXEL                        ST;;34.0509;-118.2642
200812427;07/29/2020 12:00:00 AM;07/29/2020 12:00:00 AM;820;8;West LA;824;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS);1822 0329 0416;33;M;H;101;STREET;;;IC;Invest Cont;740;;;;1000    CORSICA                      DR;;34.0461;-118.507
200414414;10/29/2020 12:00:00 AM;10/20/2020 12:00:00 AM;1246;4;Hollenbeck;423;1;440;THEFT PLAIN - PETTY ($950 & UNDER);344;46;F;H;119;PORCH, RESIDENTIAL;;;IC;Invest Cont;440;;;;1900    WORKMAN                      ST;;34.066;-118.2141
200212084;07/02/2020 12:00:00 AM;07/02/2020 12:00:00 AM;1600;2;Rampart;236;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS);2004 1822 0601 0329;0;X;X;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AA;Adult Arrest;740;;;;200 S  WESTLAKE                     AV;;34.0649;-118.2696
200804707;01/17/2020 12:00:00 AM;01/16/2020 12:00:00 AM;2045;8;West LA;887;1;320;BURGLARY, ATTEMPTED;1402 1501 0216 1822 1420 1414;43;M;W;501;SINGLE FAMILY DWELLING;;;IC;Invest Cont;320;998;;;2500    BEVERWIL                     DR;;34.0411;-118.3988
200810691;06/15/2020 12:00:00 AM;06/15/2020 12:00:00 AM;1940;8;West LA;832;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS);1822 0329 1609;62;M;W;501;SINGLE FAMILY DWELLING;306;ROCK/THROWN OBJECT;IC;Invest Cont;740;;;;900 S  BARRINGTON                   AV;;34.0533;-118.4652
200207562;03/10/2020 12:00:00 AM;03/10/2020 12:00:00 AM;2240;2;Rampart;201;1;761;BRANDISH WEAPON;0334 1822 0416 1300 0446 0906 0371 0202;29;M;H;101;STREET;200;KNIFE WITH BLADE 6INCHES OR LESS;IC;Invest Cont;761;;;;4700    SANTA MONICA                 BL;;34.0909;-118.2917
200911627;06/26/2020 12:00:00 AM;06/25/2020 12:00:00 AM;1840;9;Van Nuys;937;2;354;THEFT OF IDENTITY;0377 1822;47;F;W;710;OTHER PREMISE;;;IC;Invest Cont;354;;;;13800    VICTORY                      BL;;34.1867;-118.434
201306574;02/15/2020 12:00:00 AM;02/04/2020 12:00:00 AM;1330;13;Newton;1303;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;344;51;M;B;203;OTHER BUSINESS;;;IC;Invest Cont;341;;;;900 E  12TH                         ST;;34.0321;-118.2499
200906674;02/28/2020 12:00:00 AM;02/26/2020 12:00:00 AM;1630;9;Van Nuys;905;1;440;THEFT PLAIN - PETTY ($950 & UNDER);344;56;M;W;119;PORCH, RESIDENTIAL;;;IC;Invest Cont;440;;;;14500    LEADWELL                     ST;;34.2039;-118.4501
200313462;06/30/2020 12:00:00 AM;06/29/2020 12:00:00 AM;800;3;Southwest;362;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS);0329 1300 1210;33;F;B;122;VEHICLE, PASSENGER/TRUCK;;;IC;Invest Cont;740;;;;4500    SANTA ROSALIA                DR;;34.015;-118.3472
200912586;07/20/2020 12:00:00 AM;07/20/2020 12:00:00 AM;1830;9;Van Nuys;901;2;813;CHILD ANNOYING (17YRS & UNDER);1251 1309 1822;17;F;B;101;STREET;;;AO;Adult Other;813;;;;COVELLO                      ST;ZOMBAR                       AV;34.2076;-118.4673
201014253;10/20/2020 12:00:00 AM;10/19/2020 12:00:00 AM;2100;10;West Valley;1067;1;310;BURGLARY;1822 2004 1420 0202 0209;0;M;W;123;PARKING UNDERGROUND/BUILDING;;;IC;Invest Cont;310;;;;17500 W  VENTURA                      BL;;34.166;-118.5095
201109224;05/10/2020 12:00:00 AM;05/09/2020 12:00:00 AM;707;11;Northeast;1181;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);0344 1606;55;M;W;101;STREET;;;IC;Invest Cont;420;;;;1300 N  CORONADO                     ST;;34.0813;-118.2679
200308584;03/15/2020 12:00:00 AM;03/15/2020 12:00:00 AM;700;3;Southwest;373;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER);0329 0561;58;M;H;501;SINGLE FAMILY DWELLING;;;IC;Invest Cont;745;;;;3900    DEGNAN                       BL;;34.0146;-118.3301
200118573;09/27/2020 12:00:00 AM;09/27/2020 12:00:00 AM;1530;1;Central;156;2;624;BATTERY - SIMPLE ASSAULT;0913 1218 2004 1414 0416;40;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont;624;;;;500    WALL                         ST;;34.044;-118.2467
201115573;11/09/2020 12:00:00 AM;11/09/2020 12:00:00 AM;1800;11;Northeast;1172;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;2200    BRANDEN                      ST;;34.0879;-118.2596
200316454;08/29/2020 12:00:00 AM;08/29/2020 12:00:00 AM;40;3;Southwest;397;2;753;DISCHARGE FIREARMS/SHOTS FIRED;1100 1309 0334 1407 1822;19;X;X;101;STREET;102;HAND GUN;IC;Invest Cont;753;;;;42ND                         ST;KANSAS                       AV;34.0073;-118.2937
200513367;08/25/2020 12:00:00 AM;08/23/2020 12:00:00 AM;1900;5;Harbor;562;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;700 S  WALKER                       AV;;33.737;-118.3034
200108514;03/05/2020 12:00:00 AM;02/25/2020 12:00:00 AM;1300;1;Central;162;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;2032 0344 1822;46;F;H;702;OFFICE BUILDING/OFFICE;;;IC;Invest Cont;341;;;;700 S  FLOWER                       ST;;34.0487;-118.2588
200310210;04/21/2020 12:00:00 AM;03/11/2020 12:00:00 AM;1900;3;Southwest;336;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;2100 W  30TH                         ST;;34.0274;-118.312
201211964;05/01/2020 12:00:00 AM;05/01/2020 12:00:00 AM;830;12;77th Street;1249;1;210;ROBBERY;0342 1309 1822 0334 1240 1402 0916;45;M;H;101;STREET;219;SCREWDRIVER;AA;Adult Arrest;210;998;;;FLORENCE;BONSALLO;33.9747;-118.286
201211690;04/20/2020 12:00:00 AM;04/20/2020 12:00:00 AM;1725;12;77th Street;1235;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER);329;30;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont;745;;;;1500 W  60TH                         ST;;33.9859;-118.3024
200215519;09/28/2020 12:00:00 AM;09/28/2020 12:00:00 AM;230;2;Rampart;205;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;2900    BELLEVUE                     AV;;34.0804;-118.275
200613925;08/13/2020 12:00:00 AM;08/13/2020 12:00:00 AM;1308;6;Hollywood;663;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED;2004 0421 0913;51;F;H;203;OTHER BUSINESS;511;VERBAL THREAT;IC;Invest Cont;930;;;;6700    LEXINGTON                    AV;;34.0926;-118.3366
200914871;09/18/2020 12:00:00 AM;09/07/2020 12:00:00 AM;1;9;Van Nuys;969;2;354;THEFT OF IDENTITY;377;36;F;W;710;OTHER PREMISE;;;IC;Invest Cont;354;;;;12900 W  RIVERSIDE                    DR;;34.1576;-118.4144
201217622;08/02/2020 12:00:00 AM;08/01/2020 12:00:00 AM;1500;12;77th Street;1257;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;800 W  78TH                         ST;;33.9688;-118.2873
201104780;01/17/2020 12:00:00 AM;01/17/2020 12:00:00 AM;1915;11;Northeast;1147;2;624;BATTERY - SIMPLE ASSAULT;0400 0416 0913;31;M;H;101;STREET;500;UNKNOWN WEAPON/OTHER WEAPON;IC;Invest Cont;624;;;;SAN FERNANDO;ARVIA;34.0951;-118.2311
200506744;03/04/2020 12:00:00 AM;03/01/2020 12:00:00 AM;1500;5;Harbor;504;1;310;BURGLARY;0344 1608 1273;45;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont;310;;;;20600    DENKER                       AV;;33.8439;-118.304
200206865;02/26/2020 12:00:00 AM;02/23/2020 12:00:00 AM;1;2;Rampart;235;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER);0344 0385;56;M;H;101;STREET;;;IC;Invest Cont;331;;;;200 S  CARONDELET                   ST;;34.0674;-118.2753
200512437;07/29/2020 12:00:00 AM;07/29/2020 12:00:00 AM;945;5;Harbor;584;2;901;VIOLATION OF RESTRAINING ORDER;0913 1814 2000 2038;30;F;W;104;DRIVEWAY;;;AA;Adult Arrest;901;;;;800 W  26TH                         ST;;33.7206;-118.2946
201109461;05/18/2020 12:00:00 AM;05/17/2020 12:00:00 AM;630;11;Northeast;1116;1;440;THEFT PLAIN - PETTY ($950 & UNDER);344;40;F;W;121;YARD (RESIDENTIAL/BUSINESS);;;IC;Invest Cont;440;;;;5100    MIRIAM                       ST;;34.1149;-118.2054
201007734;04/02/2020 12:00:00 AM;04/02/2020 12:00:00 AM;1815;10;West Valley;1021;2;946;OTHER MISCELLANEOUS CRIME;1501;0;M;W;718;MASSAGE PARLOR;;;IC;Invest Cont;946;;;;19600    SHERMAN                      WY;;34.1954;-118.5577
200914026;08/26/2020 12:00:00 AM;08/23/2020 12:00:00 AM;2340;9;Van Nuys;966;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);0344 1822;49;M;W;101;STREET;;;IC;Invest Cont;420;;;;4700    BUFFALO                      AV;;34.156;-118.4291
201010868;07/10/2020 12:00:00 AM;07/09/2020 12:00:00 AM;2200;10;West Valley;1045;1;330;BURGLARY FROM VEHICLE;0344 1605 1822 0321;46;M;O;101;STREET;;;IC;Invest Cont;330;;;;5700    CHIMINEAS                    AV;;34.1753;-118.5286
200411078;07/23/2020 12:00:00 AM;07/23/2020 12:00:00 AM;445;4;Hollenbeck;478;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;900 S  CONCORD                      ST;;34.0266;-118.2042
201217503;07/30/2020 12:00:00 AM;07/30/2020 12:00:00 AM;1445;12;77th Street;1268;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT;1236 0447 0416 0913;21;M;I;401;MINI-MART;500;UNKNOWN WEAPON/OTHER WEAPON;IC;Invest Cont;230;;;;7900 S  BROADWAY;;33.9673;-118.2783
200806016;02/13/2020 12:00:00 AM;02/12/2020 12:00:00 AM;1140;8;West LA;827;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);0344 0385 1822;39;F;H;101;STREET;;;IC;Invest Cont;420;;;;600 S  BARRINGTON                   AV;;34.0577;-118.4681
200910335;05/31/2020 12:00:00 AM;05/30/2020 12:00:00 AM;1500;9;Van Nuys;966;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS);329;0;X;X;203;OTHER BUSINESS;;;IC;Invest Cont;740;;;;13300 W  RIVERSIDE                    DR;;34.1576;-118.4225
200517171;11/28/2020 12:00:00 AM;11/28/2020 12:00:00 AM;200;5;Harbor;514;2;626;INTIMATE PARTNER - SIMPLE ASSAULT;0913 0419 1813 2000 2002 2034;42;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont;626;;;;800    HAWAIIAN                     AV;;33.7792;-118.2768
